Date,Close,High,Low,Open,Volume,sentiment_score,MA_5,MA_10,MA_20,MA_50,RSI,Price_Change,Volume_Change,Volatility
2015-04-01,0.5629324360169202,0.5435713590862771,0.564423633097804,0.54712908212902,0.10075804138496208,0.6393776129479044,0.5421392724230735,0.5314136242648478,0.520377200810666,0.5479739894482254,0.8398386975400993,0.6255812905954165,0.0768543830154856,0.13672507340086504
2015-04-02,0.5733775307356114,0.5543895516810432,0.5767987306420973,0.5611325298216441,0.13298914156935054,0.8255180875156662,0.5508671801413502,0.5360402364359934,0.5236534137517401,0.5497091053063576,0.8531984435737969,0.6273156099398145,0.15323719829133406,0.16552891906158973
2015-04-08,0.6254278617930787,0.6060924428936473,0.6034367610134265,0.5878234652609213,0.29645564433517724,1.0,0.5704926291204223,0.5467163935776768,0.5299263852166249,0.5521775772591708,0.8962839215446546,0.7633348295706835,0.25117346426629833,0.24916257217198473
2015-04-09,0.6637409261148098,0.6972712383643697,0.6631202337508938,0.6529438508452072,0.3720958819913952,0.6393776129479044,0.5939140172028826,0.5607661594305938,0.5384644387604576,0.5553501674732708,0.9303251619975325,0.7137391794651207,0.15262404531574397,0.35495355783574606
2015-04-10,0.6815022406822268,0.6673875959967744,0.6675202731768523,0.6778239164743292,0.23414874001229255,0.4430240551364596,0.620499275391179,0.5772412630910194,0.548679242450379,0.5585229956429589,0.9324347917951401,0.647414336600261,0.07615260555782782,0.44432005765006866
2015-04-13,0.7217873507322353,0.7032203671838412,0.6943714427985003,0.677859063623993,0.3477238270846138,0.021298120369341866,0.6533857368774357,0.5972451419737733,0.5616871422094647,0.5625925402565781,0.9390948247499609,0.715135286758627,0.1785330897394882,0.5476429166851196
2015-04-14,0.6971570855097472,0.696854266703452,0.7041710454757725,0.6948238433830345,0.2696250768285188,0.0,0.6790108273454313,0.6148191578724883,0.5730764878502199,0.5662006531635262,0.8566128461037874,0.5200518927003557,0.09436934054124321,0.5963458861693329
2015-04-15,0.700261529265091,0.6910282519031906,0.7019344174689229,0.6950935159577822,0.2821143208358943,0.4509356321880338,0.694503042538169,0.6327843551206208,0.584562915529967,0.5698124326334617,0.8545512065117095,0.602164049243028,0.12741031938985517,0.6313297260759873
2015-04-16,0.7068077988348368,0.6899395752566336,0.7034415478413568,0.6877461784731096,0.22828928498258552,0.04259624073868373,0.7034188324813312,0.6493271348122337,0.5960328525619949,0.5739310012155614,0.8786100583187042,0.6124622633028272,0.09905680898001692,0.6599632905602653
2015-04-17,0.7021188227883285,0.6998154884453028,0.7104132398644255,0.7013075953465384,0.21485761114525712,0.8093852798270786,0.7076869184554141,0.6651108273417216,0.6073861847559565,0.5780524610859905,0.8560590997711204,0.5788435906359,0.11505225707166264,0.6699292502107906
2015-04-20,0.6718926689311101,0.6890037811313413,0.675554246100483,0.6992837316984808,0.2369924195861504,0.7551555993343582,0.6973576218493737,0.6766504307290401,0.6163887958047318,0.5814719007981677,0.7560031152130986,0.5023418425252323,0.13377124189353007,0.6593738957754903
2015-04-21,0.712806536454819,0.6974176356048295,0.699837712124651,0.6794705551587281,0.184699856586765,0.6393776129479044,0.700597402417123,0.6914168770155028,0.6266223302697869,0.5857893976932886,0.7907327193134158,0.7178575538354978,0.09608802981245632,0.6717792245489329
2015-04-22,0.7173204757277406,0.7041185254172507,0.7175269891444668,0.7020144435786659,0.15438639623028066,0.8592750236373838,0.704128979559986,0.7011489075983034,0.6373915388969014,0.5900523694961171,0.7794105200768515,0.6062573813686809,0.10344870569902492,0.6731619337255482
2015-04-23,0.7115723949980307,0.7131093572501984,0.7216893414845668,0.7177433735616914,0.16047531243597624,0.4509356321880338,0.7051153557668489,0.7062145739022653,0.647478572575444,0.5940639706446933,0.7608522018054162,0.5758017784047794,0.12618110367318786,0.6643774025938909
2015-04-24,0.7242046561685497,0.7063453156869907,0.710079389301082,0.71050253299597,0.15816431059209177,0.4509356321880338,0.7096876090720249,0.7107370398076084,0.6585587924542933,0.598493971918421,0.7631338160077776,0.630422017626143,0.120320041320454,0.6473610522923242
2015-04-27,0.7443815839738658,0.7335159843566522,0.7457941419578916,0.7249177195199406,0.1889858635525507,0.026773086635535348,0.7246944089372122,0.71312991731416,0.6703773500539834,0.6036196018121296,0.7707770882826237,0.6523698685043694,0.14316986175147428,0.6333676391348346
2015-04-28,0.7448776096343624,0.7313348036847026,0.7461684430850161,0.735892179521719,0.2099160008195042,0.8592750236373838,0.7313338265141381,0.7181838338404462,0.6823178970724106,0.6087479310944992,0.7235143143947077,0.5942828203091285,0.13439545954145754,0.6027091575709274
2015-04-29,0.7425810848599431,0.7261445590354579,0.7434235681527696,0.7361558359176954,0.1320139315713993,0.39313431132615445,0.736563328231692,0.7226657523719234,0.6941630288484968,0.6140998439592158,0.6656245477371983,0.5861536162601849,0.07927747217349305,0.5521075002979979
2015-04-30,0.7281045389415045,0.7187834463739041,0.7322835469252956,0.727295482245544,0.17023560745748822,0.04259624073868373,0.7399858456656451,0.7249212168446114,0.7040826854080022,0.6189611870716947,0.5876791459059023,0.5506362856748159,0.15229584010329794,0.496210548752943
2015-05-04,0.7276074556569981,0.7201917091532296,0.7333381432860363,0.7241675970194583,0.12421225158778937,0.4010458883777287,0.740690300007035,0.7276206302574025,0.7138360464931057,0.6234693861807414,0.48863265788497273,0.5913756173961466,0.09195799049834447,0.4224275267751602
2015-05-05,0.7076648973322069,0.7187160419799669,0.7104400290240801,0.7276510700750254,0.1482237246465888,0.6510361750313325,0.7330891382594881,0.731409143892045,0.7219245496124831,0.6274374951885957,0.504067071248031,0.5341300851813258,0.14190309004839458,0.3298311581522335
2015-05-06,0.701457702019935,0.7044570358120396,0.70892307951743,0.6953555891488188,0.14599467322270027,0.0,0.7241002623279015,0.7302072278830177,0.7290824246016112,0.6311789937166754,0.4743478962466014,0.5743228192328843,0.12027678814996874,0.21362511688310692
2015-05-07,0.6824542080532568,0.6799514986048673,0.6890795698344029,0.6883044165348868,0.11561565253021922,0.6393776129479044,0.7116526762904433,0.7265146614319485,0.7322693929943296,0.6343989166235167,0.3997003228872412,0.5359171858886314,0.09955454759294984,0.1559816515440383
2015-05-08,0.6980153473935279,0.6825713394178025,0.6978135829898015,0.6877586330186363,0.10928908010653554,0.6393776129479044,0.705423551804314,0.7250788811635439,0.7341848496991239,0.6379891726267057,0.4593352453314841,0.6400482795972344,0.11633354482915413,0.13336353276439322
2015-05-11,0.7056429317506766,0.6926230994007495,0.7095690077812903,0.7028638858023721,0.0866215939356689,0.6393776129479044,0.7008764122285337,0.7231130727925611,0.7355339738226039,0.6418775255739377,0.5756518274195392,0.6157381166743061,0.10111790438949406,0.12261321810954291
2015-05-12,0.6888011154971955,0.684803764439717,0.6993874194370723,0.6935225544695063,0.08572013931571398,0.026773086635535348,0.6969711944648026,0.7172267366022994,0.7336905085476375,0.6453214772703557,0.38357868757756786,0.5425327391662722,0.12092202000320859,0.12777280204896158
2015-05-13,0.6802507541916812,0.6756147594359506,0.6881915785661749,0.6832182123452517,0.1315140340094243,0.5212981203693419,0.6925808898006706,0.7103823286928058,0.732745683092721,0.6483964161401408,0.33982992948937507,0.5670091188586559,0.17176574974161077,0.13650785593772846
2015-05-14,0.6822690180891781,0.6686934763922489,0.6882954265834808,0.6790257801176374,0.08508092603974596,0.5133865433177677,0.6925425514047058,0.7039948852064083,0.7317401555044438,0.6516233753681366,0.3645938665570412,0.5989706961223208,0.08485882155437127,0.14400908989547917
2015-05-15,0.7112789043353701,0.6975940139795013,0.6949714772828727,0.6824659789048497,0.10408522843679574,0.0,0.6952883994341504,0.7022129401343228,0.7319900272364621,0.6554681184761837,0.4285526719314662,0.6808604677836656,0.14269821659723753,0.1439980484109848
2015-05-18,0.6987685872131565,0.690182294864455,0.7015546731260917,0.7004537201490006,0.07332923581233353,1.0,0.6938652589082087,0.699158714798341,0.7318027963232712,0.6592521163840372,0.31486006447102594,0.5556105220247944,0.0926827254102355,0.14465415144983929
2015-05-19,0.7043075756761709,0.6887186414080927,0.705116990981819,0.6898959596873804,0.08813767670559311,1.0,0.6970754372421807,0.698803152412706,0.7336143323943023,0.663481116828331,0.33644363052085713,0.6094593253138049,0.1397913332743513,0.12816317727197446
2015-05-20,0.6984328973525132,0.6879505077390132,0.704547054278413,0.6982380776092338,0.08083589428395821,0.36353839293833107,0.7008395408071718,0.6984828057573015,0.7328110487103294,0.6679247711237608,0.32780267137429414,0.57527546434147,0.11409553821814776,0.12981559786755303
2015-05-21,0.695111852200006,0.6803450807284565,0.6992453621800997,0.6850458641277688,0.06043843474697808,0.6393776129479044,0.7034982899564634,0.6998233332999172,0.7315698999103388,0.672326123056409,0.3560808536143827,0.5828707965051967,0.09878372312962967,0.13153913319706984
2015-05-22,0.7205142887118944,0.7037298338332848,0.7158390586267952,0.6967374104202855,0.11599262446220035,0.6393776129479044,0.7054102176620282,0.7022061187667304,0.7320696256424961,0.6773956696325221,0.4494428889602013,0.6692505611085264,0.19767386046795782,0.1330163379096035
2015-05-26,0.7344325149156713,0.7300365780468993,0.7453760816456741,0.7366541232857517,0.1793157139930342,0.04259624073868373,0.712793435152902,0.705255124468397,0.7326412186813269,0.683098093637228,0.5532911922315386,0.6340037466022015,0.17744370100580506,0.13774817448650856
2015-05-27,0.725300143117681,0.7131653858237078,0.731422344816722,0.7232705531005617,0.11305879942634706,0.04259624073868373,0.717139358361511,0.7091206109077924,0.7315748352834017,0.6888140913451066,0.543019742726818,0.5660738745623994,0.0805830379924202,0.1261430997378279
2015-05-28,0.6913532679947322,0.7103125001661189,0.6909828809265078,0.7204383050102368,0.21165334972341734,0.0,0.7156737193623722,0.7102964399461752,0.7285835795527906,0.6936040375464954,0.49550182558941974,0.4927514839252878,0.21004525555467934,0.11164782270605407
2015-05-29,0.6897222002471456,0.6799394848879668,0.691735965828986,0.6791532808887901,0.21030116779348493,0.6393776129479044,0.7145579428584491,0.7110857808256511,0.7256295134836312,0.6983214456734355,0.4455677309263986,0.5879197361477038,0.12116203975009707,0.0949065665455711
2015-06-01,0.6990886242384579,0.6887605299431262,0.6909741290894894,0.6777904580766012,0.1220159803318992,0.8093852798270786,0.7101223590379176,0.709794750201575,0.7240079331245719,0.7030999418613091,0.451012516798109,0.6211155180394158,0.0736714265852062,0.08534967262960998
2015-06-02,0.6920252822904244,0.6798638941559646,0.6967764903030981,0.683215468123356,0.08342552755582872,0.04259624073868373,0.7013431291036835,0.7090805899777309,0.7220193915240611,0.7077705187933063,0.4808121738186138,0.5716480708796373,0.08930627462167387,0.07532607539675205
2015-06-03,0.7023544614176646,0.6888100732358308,0.705558531832379,0.6963412925443448,0.10257734070887112,0.6393776129479044,0.6965928682832624,0.7088737423663548,0.7217226130607526,0.7124046245537625,0.5398227479193249,0.6239737678542006,0.14314160307184448,0.07445533384410509
2015-06-04,0.6966372633090349,0.6935735651449114,0.6829166756275161,0.692505503616172,0.21160417947141977,0.6393776129479044,0.6976867715390024,0.7086835729427375,0.7214532185296603,0.7164434626618628,0.5146372258871088,0.5757239794424555,0.2265550197250074,0.0746058369447392
2015-06-05,0.6808399565274227,0.6822502648599312,0.6893025282189377,0.686707068297614,0.14299528785085022,0.6510361750313325,0.695847951717005,0.7071720855748965,0.7213630046385711,0.7202228089217677,0.36961134138421897,0.5453678192466307,0.0846138336351969,0.07560554103653648
2015-06-08,0.683878827594172,0.6703765662351829,0.6810445296135749,0.6655871144005419,0.15633681622618315,0.705265855524053,0.6926991892600641,0.7032921499332115,0.7205729725790377,0.7239194259555297,0.4180861883444902,0.6020679790127086,0.13186978433426247,0.07960902582647499
2015-06-09,0.6661846721513637,0.6645821273103149,0.6761991070671457,0.6736196629831646,0.1557139930342143,0.0,0.6873496145765078,0.6960642557145896,0.7183678124307626,0.7273123118710005,0.3462081852928384,0.5392092037850712,0.12146280356252258,0.09460854811349319
2015-06-10,0.6498378239343697,0.6534111779662054,0.6544714976415668,0.6604829672215888,0.12238475722188075,0.8797477680083868,0.6764775154722577,0.6880723011200317,0.7161903140141455,0.7301412148973003,0.32165117004132104,0.5426929168845405,0.09860419566893967,0.12299741687832692
2015-06-11,0.6617622173552716,0.6465846225486834,0.6689782011484865,0.6542878862921102,0.09724236836713787,0.6393776129479044,0.6692576138554568,0.6849384147556149,0.7151570655879458,0.7332994075189867,0.3732335534029853,0.6298315162896753,0.1007117555422353,0.1336468624004868
2015-06-12,0.6819434814190267,0.6664529713483484,0.6770706619585342,0.6620939310213441,0.10245441507887726,0.37692493625609874,0.6694860677809263,0.6841145974074213,0.7151388726798169,0.7369600907002776,0.354649296858943,0.6549344168156979,0.12709486183089794,0.1337399869039444
2015-06-15,0.6592691860398708,0.6541971727365173,0.6690924019486072,0.6627737592224987,0.06889571809055522,0.6393776129479044,0.6643913306705481,0.679897457707661,0.7122322630302049,0.7395889268088602,0.2553415300488409,0.5240248426862805,0.08965476207792179,0.1428887490059393
2015-06-16,0.643288804542199,0.6412158732031917,0.653328208883723,0.6472367136781783,0.10472444171276377,0.6393776129479044,0.6596513824626339,0.6747359450285141,0.7091317257276653,0.7417711944797127,0.24411974385977486,0.5435840275775035,0.16696059549723294,0.16561151253684375
2015-06-17,0.6534197849300424,0.6405576703595556,0.6534878765444524,0.639861828427553,0.10943659086252816,0.34681620788500817,0.6603929271768189,0.6695534418027856,0.7062878160031452,0.7439603142480387,0.350986794045478,0.6244108919913518,0.12635276550492852,0.1743921509286106
2015-06-18,0.6502179340034157,0.6401701482524561,0.6556737012047064,0.646094272993611,0.08080311411595983,0.04259624073868373,0.6580030065972914,0.6646373303429832,0.7035932796295787,0.7458192795931415,0.3471882013414503,0.582929953999743,0.09567498072759065,0.18428114794626005
2015-06-19,0.6537847709757513,0.6476972203129626,0.6614530087988514,0.6514551104668054,0.16501536570374922,0.6393776129479044,0.6521735341623024,0.6617720087253022,0.701283678712415,0.746505305553743,0.3240527874958202,0.6039009736144257,0.21734604243920064,0.19067374392197067
2015-06-22,0.6711302277825982,0.6561110747864508,0.667460717993238,0.6497577036773365,0.07745953698012703,0.4010458883777287,0.6546290306960932,0.6604218483811602,0.6985238062743722,0.7466840716083281,0.40701023513145057,0.6465027054135558,0.06348802844516108,0.17653195124863708
2015-06-23,0.6848092194354064,0.6691692408447237,0.6782176862565689,0.6644647276452122,0.1355541897152223,0.8592750236373838,0.6632246698535339,0.6623943101057553,0.6957505639993615,0.7467640758591874,0.4182152083015107,0.6346586358655432,0.1896231208076546,0.14402564445839827
2015-06-24,0.688681498221711,0.6726578966533293,0.6937556123156065,0.6791040959886601,0.09629993853718499,0.0,0.6705246201143368,0.6665081100068174,0.6937040982599088,0.7459631608467729,0.4466015185542784,0.6045676190957353,0.0913070912287235,0.11662946100665027
2015-06-25,0.6746446066040582,0.6661253051935937,0.6843495221150117,0.6754186059827731,0.11670559311616471,1.0,0.6755814786267603,0.6678724395299483,0.6927703197657762,0.7454185265614457,0.45172426402164984,0.5504317072765087,0.1423890964072531,0.1129418242269246
2015-06-26,0.6485505897523002,0.647922610399945,0.6516566080131713,0.6584997391669862,0.1630321655398484,0.6393776129479044,0.6744978879835272,0.6643359132626708,0.6904694074694535,0.7441675070400888,0.37554164664445056,0.513253197012523,0.16234906841222813,0.11726929686519809
2015-06-29,0.6108138247533937,0.6269884429106579,0.6022203623975616,0.6338596874067393,0.20808850645359556,0.7594955360167736,0.6620110658492274,0.659204172660799,0.6855360913045199,0.7418451679636768,0.3353841871525822,0.4756634187908068,0.1522479395698715,0.14863485545546334
2015-06-30,0.6261410176627441,0.6182207685270386,0.6168588771083588,0.6005655208045002,0.16363859864781807,0.04259624073868373,0.6498654576285295,0.6573881095498196,0.6818540902170238,0.7400070710677877,0.41246390631294155,0.6417076545585565,0.09739934079369285,0.1584817280227665
2015-07-02,0.6278895874377958,0.6176214647910384,0.6305180399108316,0.6284177898406267,0.13943044458102846,0.3389046308334339,0.6372801949298336,0.6546842941707495,0.6776925540972298,0.738942524291677,0.3833813758252368,0.5983535087940514,0.10563801854143956,0.15442918156687596
2015-07-03,0.6160733889530748,0.6145415943052855,0.619452302568296,0.6224955478957754,0.1151321450522434,0.6393776129479044,0.625154664555566,0.6510681628796969,0.6731901698835201,0.7366023027248834,0.2937876828108879,0.55561579681643,0.10337161107747526,0.15837637519579223
2015-07-06,0.5712461010690887,0.6068489881101414,0.5548169977538197,0.608129018536955,0.2483179676295841,0.429637511818692,0.6091509350244323,0.6423267763264048,0.6670654191974368,0.7330683910228384,0.25818253297462646,0.45044396094924255,0.2393767271146519,0.21496836798949986
2015-07-07,0.5571145521025777,0.5620940652770091,0.5585847703200445,0.5707208411251203,0.20785904527760704,0.6393776129479044,0.5980340044275044,0.6302517683891441,0.6599810842222595,0.7293316618411703,0.260876669100411,0.546476916854444,0.10271374344537068,0.26774992409639387
2015-07-08,0.47812273007446937,0.5061339593224051,0.45025314421751983,0.5177367768744421,0.40626101208768695,0.6393776129479044,0.5673909631167772,0.6083623134113744,0.649471074295658,0.723378312389442,0.1465566433146575,0.33098102166987675,0.23134184862764615,0.4130682231296451
2015-07-09,0.5255708102542148,0.5216176204016302,0.47736174592317815,0.4650044422091937,0.31001024380249953,0.6393776129479044,0.5462087256568974,0.5910878216354626,0.6425263010315727,0.7180847216717792,0.2710242251042777,0.7598854500002757,0.09242475497093149,0.46364612808060546
2015-07-10,0.5531057340566353,0.5390048708711487,0.5448501496057164,0.526200484935673,0.22510960868674454,0.6393776129479044,0.5331730360696868,0.5782160578017378,0.6364539362274735,0.7134452708659076,0.3202984670470256,0.6862964197269807,0.08874439729961452,0.4813302773694671
2015-07-13,0.5705817016662654,0.5531897747321765,0.5464086169733448,0.5338558085546368,0.1344642491292768,0.8797477680083868,0.5330354907793092,0.5699586411186103,0.6302303835101088,0.7092841670827628,0.3205485467120832,0.6509434641700973,0.0751514770841808,0.476395369047401
2015-07-14,0.5649988218068532,0.5518392415836205,0.5633504657658287,0.5594967624778318,0.1348740012292563,0.04259624073868373,0.5346677080288768,0.5651065317842966,0.6249619998439004,0.7053382237658767,0.287625394690361,0.5745137483066683,0.12221799257445701,0.47936721225832424
2015-07-15,0.5614709053980705,0.5501245758652932,0.5609558777737654,0.5614091684981268,0.0917434951854128,0.6393776129479044,0.5519226136302652,0.5582575426936124,0.620389533332697,0.7013189568652352,0.2761300460951571,0.5812112508359797,0.08815546669448754,0.4855918533144611
2015-07-16,0.5672660503962071,0.5474518959612117,0.5597804633702802,0.548257485063121,0.0739356689203032,0.7594955360167736,0.5605544454596249,0.5518371124624538,0.6155747547806698,0.6979223506548704,0.30244676075910054,0.6119876835373704,0.10339305427390405,0.48337889010964596
2015-07-17,0.5809384847801559,0.5663458578989923,0.5785085407523155,0.562878593776263,0.06519155910674043,0.6393776129479044,0.5663164370628814,0.5481160956440864,0.6117030107637531,0.6950066833920787,0.3606844461064286,0.6378248632929412,0.11138663749872275,0.476265465768545
2015-07-20,0.5803721271230214,0.5675902876009405,0.584798336595972,0.5787485345459276,0.04951444376152427,0.8797477680083868,0.568343270480624,0.5490826016651195,0.6076002794662385,0.6925370574825964,0.4147386800492149,0.5909935191005585,0.10148208499459041,0.46541512651957995
2015-07-21,0.5874993495612341,0.5727075994201521,0.5871879082912076,0.5727268673308563,0.05256299938537185,0.04259624073868373,0.5730013746427834,0.5523005510242497,0.6029264929968978,0.6898633936116034,0.39761401289530235,0.6160657566791062,0.12656436041903152,0.44064983340476804
2015-07-22,0.573755419794237,0.560050032346667,0.578166472000552,0.5712628249495155,0.06678139725466092,0.026773086635535348,0.575544539330454,0.5624286801656194,0.5967201520236758,0.6866726983035067,0.3725457536314608,0.548278562969898,0.1429470121435873,0.4004496993495885
2015-07-23,0.5800493402752952,0.5654499323032368,0.5821424742499876,0.5662242224550706,0.052989141569350535,0.37974776800838683,0.5781909615140527,0.5681983138452985,0.5906491466636539,0.6840417154773066,0.40409507462053906,0.6134491996585467,0.10420478045082147,0.3446552704842349
2015-07-24,0.565410343308984,0.553417822721128,0.5724614482913452,0.5646785922458315,0.05331694324933415,0.8797477680083868,0.574976294675699,0.5695014526768746,0.5845444921074077,0.6812634330247247,0.45856593820737707,0.5451195271275365,0.12237976504366997,0.29215358604221375
2015-07-27,0.5233599530245719,0.5332027771886095,0.5292374060131418,0.5445124665514973,0.15027248514648636,0.6393776129479044,0.5631735206092087,0.5645003597459338,0.577548101342773,0.6774190174254442,0.40778808441033826,0.45429152201540723,0.2642753512430942,0.2726014683209279
2015-07-28,0.5315896427303791,0.5353131513521013,0.5215000349806657,0.5100954910059448,0.13523458307723826,0.021298120369341866,0.5515989815167549,0.560962108535127,0.5731205870339593,0.6730718758696335,0.6030680416913656,0.6208182040868818,0.11108620434048556,0.27032134016469783
2015-07-29,0.5378445368854835,0.52286364484476,0.5381041909398955,0.5295790442772286,0.07101823396844908,0.026773086635535348,0.5441646388662135,0.5584599211331177,0.5681860591906089,0.6691787126373938,0.508277332284099,0.6139723005521284,0.07176347272422556,0.24881848025200182
2015-07-30,0.5312669616450537,0.5312496445056117,0.5399402623085648,0.539953680700811,0.08229461175988526,0.36353839293833107,0.5340656134825387,0.5546473814993197,0.5627862172821338,0.6649924188245151,0.394315816007388,0.5707186897015809,0.13580767349942627,0.2199504139582646
2015-07-31,0.5387558914945455,0.5197363573878778,0.5393806783879737,0.530686337812132,0.07209178447039541,0.013386543317767674,0.528547555671084,0.550179968174792,0.5584652597464677,0.6611294247787243,0.35158194983317875,0.6181479704585034,0.11047384188813207,0.19142759261529374
2015-08-03,0.5265796777969608,0.512766168947944,0.5265263644020525,0.5243210095781261,0.08055726285597214,0.6393776129479044,0.5292141095193755,0.5444829949410431,0.5559690367106349,0.6570522016197289,0.3333181343894741,0.5519189387101616,0.13223971552045916,0.19464228845071851
2015-08-04,0.5262926386407586,0.5120154711157819,0.525716499288673,0.5152028045947774,0.06076623642696168,0.7594955360167736,0.5281175131610064,0.5380008027707971,0.554246526494782,0.6523534845204375,0.3420878027909788,0.5918649779611096,0.09941891513630088,0.1997375822236267
2015-08-05,0.5321430973745965,0.5154360846339777,0.5368188449250791,0.5207089802814464,0.0509239909854538,1.0,0.5269371897745564,0.5335937848716518,0.5572655030633151,0.6474595875483038,0.3423388518410964,0.6126850367104637,0.10851546028512471,0.15098645603786276
2015-08-06,0.5246226503296191,0.5124722049901579,0.5313433968430309,0.524029172134221,0.04044253226797787,0.7594955360167736,0.5255616711853498,0.5277237348365283,0.557212514297436,0.6426046871473403,0.25582650591615536,0.5674392716744406,0.106098133630884,0.15155802894659504
2015-08-07,0.5342176268694033,0.5186879745351728,0.5317155633757608,0.5132114494214837,0.051046916615447656,0.6890564804539973,0.5246221505852057,0.5244202215577954,0.5561569355246114,0.6388031751964673,0.30533118270125703,0.6254287679217025,0.1399719135980766,0.1551085132653819
2015-08-10,0.5325199288092127,0.516550915035911,0.521227980925051,0.5189450788845054,0.05962712558901865,0.026773086635535348,0.5258519132052871,0.5253903230780027,0.5540298192876212,0.6350000512883844,0.26622295282217023,0.5871137087477103,0.13481198808400888,0.15466135863284103
2015-08-11,0.5312794416083669,0.5340459700092973,0.5368058238992711,0.5330559734190445,0.09214505224339273,0.6393776129479044,0.5268842911082793,0.5253574707444258,0.5521453815502928,0.6309403191444485,0.2975057027717843,0.5886501144646016,0.16661430258831683,0.1554260336967796
2015-08-12,0.499753573605766,0.5013921558933926,0.5043599890986264,0.5100527444725698,0.11207539438639622,0.0,0.5201789472547967,0.5213233878764586,0.5486962532332234,0.62628877610084,0.19660092591495637,0.4862951246138394,0.14254267859603784,0.17570858259589717
2015-08-13,0.505319214193822,0.49103229191418374,0.5062102555200211,0.49202341771199976,0.10102028272894897,0.6393776129479044,0.516182711380257,0.5185753512178243,0.5452342988568168,0.62152199091003,0.25281046713198413,0.6121057525776463,0.11194879609122459,0.1844764018249333
2015-08-14,0.5038153786145888,0.49062031710896814,0.5114856921072785,0.49848331605441043,0.058520794919073964,0.6393776129479044,0.5098887772698809,0.5148749217124858,0.5409242050525156,0.6168571377054592,0.37254848834886134,0.5876547564252671,0.08064854948010977,0.18139103276863455
2015-08-17,0.49426439923360344,0.48105463423813644,0.49741337855969625,0.4925702566982102,0.05849620979307519,0.6393776129479044,0.5019690411869321,0.5114525217414291,0.5361119976229825,0.612343399092667,0.28565413958091884,0.5598780695016469,0.12186249742342453,0.17951093270753143
